No.,지역,매장명,주소,우편번호,전화,영업시간,24시간,배달,픽업,드라이브스루,주차,WiFi,매장코드,상태,Latitude,Longitude
509,부산,부산대연,부산 남구 수영로 200,608813,051-625-1747,08:00~02:00,N,Y,Y,N,N,Y,11230,OPEN,35.134692,129.088444
510,부산,부산덕천,부산 북구 만덕대로 16번길 19 1층 (덕천동),46576,051-338-2777,09:00~01:00,N,Y,Y,N,N,N,13164,OPEN,35.2096841,129.007367
511,부산,부산동래역,부산 동래구 중앙대로 1319,607837,051-554-7771,09:00~24:00,N,Y,Y,N,N,N,11852,OPEN,35.205037,129.077639
512,부산,부산동아대,부산 사하구 낙동대로550번길 1,49315,051-326-4632,10:00~24:00,N,Y,Y,N,N,N,13007,OPEN,35.1132258,128.96429
513,부산,부산망미,부산 수영구 연수로 278,613825,051-758-9852,09:30~22:30,N,Y,Y,N,Y,Y,12512,OPEN,35.172892,129.101259
514,부산,부산명지,부산 강서구 명지오션시티11로 74,618814,051-294-4500,09:00~22:00,N,Y,Y,N,Y,Y,12115,OPEN,35.083795,128.903916
515,부산,부산명지국제신도시,부산 강서구 명지국제8로 233,46726,051-203-4952,09:00~22:00,N,Y,Y,N,Y,N,12726,OPEN,35.098255,128.917808
516,부산,부산물만골역,부산 연제구 월드컵대로 12,611825,051-851-9990,09:00~24:00,N,Y,Y,N,N,Y,12503,OPEN,35.175851,129.086531
517,부산,부산미남역,부산 동래구 아시아드대로 234 오피스텔동 1층,47837,051-505-5030,09:00~24:00,N,Y,Y,N,N,Y,12124,OPEN,35.2045891,129.068627
518,부산,부산반송,부산 해운대구 아랫반송로26번길 9 1층 (반송동),48018,051-542-0006,09:30~22:00,N,Y,Y,N,N,N,11854,OPEN,35.2248176,129.148452
519,부산,부산반여,부산 해운대구 재반로 209,612814,051-783-8200,09:00~22:00,N,Y,Y,N,N,N,11220,OPEN,35.19592,129.130603
520,부산,부산범어사역,부산 금정구 중앙대로 2103,609813,051-512-2422,09:00~22:00,N,Y,Y,N,N,N,12030,OPEN,35.272069,129.092358
521,부산,부산비프광장,부산 중구 구덕로 58-1,600045,051-241-0128,24시간,Y,Y,Y,N,N,N,11051,OPEN,35.098225,129.029346
522,부산,부산사상,부산 사상구 사상로 211,46963,051-313-7700,24시간,Y,Y,Y,N,N,Y,11060,OPEN,35.163975,128.983397
523,부산,부산서동,부산 금정구 서동로 159-7,46320,051-532-1477,10:00~24:00,N,Y,Y,N,N,Y,12869,CLOSING,35.215111,129.104123
524,부산,부산송도,부산 서구 암남동 334-11,602030,051-243-2227,09:30~23:00,N,Y,Y,N,Y,N,12604,OPEN,35.076978,129.016318
525,부산,부산신모라,부산 사상구 모라로 110번길 3,617820,051-315-7000,10:00~22:00,N,Y,Y,N,N,Y,12340,OPEN,35.185855,128.991865
526,부산,부산신호,부산 강서구 신호산단2로27번길 3,46759,051-831-9452,09:00~22:00,N,Y,Y,N,Y,N,12670,OPEN,35.085549,128.877898
527,부산,부산안락,부산 동래구 안락로 134,47794,051-523-5200,24시간,Y,Y,Y,N,N,Y,11224,OPEN,35.198871,129.111431
528,부산,부산안민,부산 동래구 안연로 80 리연빌딩1층,47894,051-868-0785,09:00~23:00,N,Y,Y,N,Y,N,13123,OPEN,35.1943342,129.09848
529,부산,부산양정,부산 부산진구 양정1동 중앙대로 901-1,614856,051-861-3900,10:00~24:00,N,Y,Y,N,N,Y,11200,OPEN,35.170973,129.069282
530,부산,부산역,부산 동구 중앙대로 201(초량동),48816,051-466-7070,24시간,Y,Y,Y,N,N,Y,11058,OPEN,35.115372,129.039375
531,부산,부산연산,부산 연제구 반송로8,611822,051-867-3166,24시간,Y,Y,Y,N,N,Y,11203,OPEN,35.18642,129.082466
532,부산,부산연지,부산 부산진구 새싹로 170,47132,051-803-3009,24시간,Y,Y,Y,N,Y,Y,12850,OPEN,35.171365,129.049948
533,부산,부산온천장역,부산 동래구 금강공원로 5,47711,051-556-6996,09:00~24:00,N,Y,Y,N,N,N,13066,OPEN,35.2181718,129.08373
534,부산,부산용호,부산 남구 용호로 136-1,48528,051-628-2155,08:00~24:00,N,Y,Y,N,N,Y,11206,OPEN,35.119419,129.11261
535,부산,부산용호메트로시티,부산 남구 분포로 61 A동 105호~108호,48515,070-7706-7625,10:00~01:00,N,Y,Y,N,N,N,13334,OPEN,35.1314098,129.112331
536,부산,부산장림,부산 사하구 장평로 145번길 77,604845,051-263-3323,09:00~21:00,N,Y,Y,N,N,Y,11213,OPEN,35.080456,128.968691
537,부산,부산재송,부산 해운대구 재반로 86,48053,051-781-0142,10:00~22:30,N,Y,Y,N,Y,N,12693,OPEN,35.186394,129.125733
538,부산,부산전포,부산 부산진구 전포대로200번길 17,47304,051-804-0045,08:00~23:30,N,Y,Y,N,N,Y,12771,OPEN,35.154873,129.066564
539,부산,부산정관,부산 기장군 정관면 정관로 560,619963,051-727-9817,09:00~23:00,N,Y,Y,N,Y,N,11851,OPEN,35.32135,129.175093
540,부산,부산주례역,부산 사상구 주례동 198-3,617010,051-314-2900,09:00~01:00,N,Y,Y,N,Y,Y,11227,OPEN,35.150401,129.005155
541,부산,부산진역,부산 동구 중앙대로 377,601812,051-469-9339,09:00~22:00,N,Y,Y,N,N,Y,11204,OPEN,35.129151,129.048768
542,부산,부산토곡,부산 연제구 연산동 480-16,611080,051-751-5030,09:00~24:00,N,Y,Y,N,N,N,12407,OPEN,35.183566,129.107366
543,부산,부산하단,부산 사하구 낙동대로 457,49408,051-294-2480,24시간,Y,Y,Y,N,N,Y,12304,OPEN,35.105449,128.968785
544,부산,부산학장,부산 사상구 학장동 574-100,617020,051-314-7550,10:00~22:00,N,Y,Y,N,Y,N,12494,OPEN,35.140182,128.982638
545,부산,부산해운대좌동,부산 해운대구 좌동순환로 74,48083,051-731-9996,09:00~02:00,N,Y,Y,N,N,N,12697,OPEN,35.172888,129.167456
546,부산,부산화명,부산 북구 화명신도시로 127,46524,051-333-4777,24시간,Y,Y,Y,N,N,N,12179,CLOSING,35.235341,129.010635
547,부산,서면일번가,부산 부산진구 서면로 46,47286,051-817-0005,24시간,Y,Y,Y,N,N,Y,12396,OPEN,35.15496,129.058054
548,부산,센텀프라자빌딩,부산 해운대구 우동 1078-1,612020,051-747-0325,09:00~22:00,N,Y,Y,N,Y,Y,12551,OPEN,35.167838,129.140725
549,부산,수영로타리,부산 수영구 수영로 710-1,613800,051-759-0670,09:00~24:00,N,Y,Y,N,N,N,12016,OPEN,35.167777,129.117237
550,부산,신평탑마트,부산 사하구 하신중앙로 210,604834,051-291-6065,09:30~21:30,N,Y,Y,N,Y,Y,11219,OPEN,35.0971654264022,128.96189993063
551,부산,영도남항,부산 영도구 영선대로 83,606042,051-417-5030,09:00~22:00,N,Y,Y,N,N,N,11214,OPEN,35.088365,129.042052
552,부산,영도동삼,부산 영도구 동삼로 25,606080,051-405-0878,09:00~23:00,N,Y,Y,N,N,N,11212,OPEN,35.076032,129.071773
553,부산,키즈마트부산,부산 진구 신천대로 241,614837,051-816-2881,10:00~22:00,N,Y,Y,N,Y,Y,12079,OPEN,35.163277,129.049308
554,부산,탑마트신다대,부산 사하구 다송로 58,604822,051-266-1300,09:30~22:00,N,Y,Y,N,Y,Y,11221,OPEN,35.062483,128.982897
555,부산,하나로부산,부산 북구 금곡대로 469,616841,051-365-2228,11:00~21:00,N,Y,Y,N,Y,N,12359,OPEN,35.250026,129.011255
556,부산,해운대백병원,부산 해운대구 해운대로 875,48108,051-704-8148,07:00~20:30,N,Y,Y,N,N,N,12792,OPEN,35.173537,129.182215
557,부산,A.G선수촌,부산 해운대구 선수촌로 109-1,612811,051-528-8900,09:00~22:00,N,Y,Y,N,N,N,11231,CLOSING,35.203637,129.119586
558,대구,궁전라벤더,대구 동구 아양로 52,701815,053-955-4326,10:00~22:00,N,Y,Y,N,Y,Y,11752,OPEN,35.881697,128.619929
559,대구,대구가창D/T,대구 달성군 가창면 가창로 1075,42936,053-767-4846,09:00~22:00,N,Y,Y,N,Y,N,12715,OPEN,35.8003261,128.622615
560,대구,대구감삼,대구 서구 달구벌대로 1669,703805,053-521-2777,09:00~01:00,N,Y,Y,N,Y,Y,11688,OPEN,35.854818,128.548515
561,대구,대구계명,대구 남구 현충로 250,705819,053-625-5456,10:00~02:30,N,Y,Y,N,Y,Y,11711,OPEN,35.854713,128.58328
562,대구,대구고산,대구 수성구 달구벌대로 수성구 달구벌대로 3100,42252,053-791-4847,09:00~22:00,N,Y,Y,N,N,N,13073,OPEN,35.8426223,128.695989
563,대구,대구구지,"대구 달성군 구지면 과학마을로 45 1층, 전체",43008,053-611-3386,10:00~22:00,N,Y,Y,N,N,Y,13137,OPEN,35.6559718,128.4182
564,대구,대구금호사수,대구 북구 내곡로 34,41599,053-312-5009,09:00~22:30,N,Y,Y,N,Y,N,12740,OPEN,35.8986588,128.509855
565,대구,대구내당,대구 달서구 두류동 101-15 1층,42660,053-657-1223,10:00~22:00,N,Y,Y,N,N,N,13348,OPEN,35.859226,128.562704
566,대구,대구논공,대구 달성군 논공읍 논공로 741,711854,053-616-7474,08:00~22:00,N,N,Y,N,Y,Y,11768,OPEN,35.7292487,128.446862
567,대구,대구다사,대구 달성군 다사읍 달구벌대로 874,42918,053-588-6767,09:00~23:00,N,Y,Y,N,N,Y,11771,OPEN,35.857661,128.464696
568,대구,대구대곡,대구 달서구 도원로 30,704803,053-631-3210,10:00~22:00,N,Y,Y,N,N,Y,11715,OPEN,35.807498,128.535375
569,대구,대구대곡역,대구 달성군 화원읍 비슬로 2723,711831,053-641-1900,10:00~22:00,N,Y,Y,N,Y,Y,12308,OPEN,35.80995,128.512778
570,대구,대구도남,"대구광역시 북구 도남중앙로7길 2 101호, 102호, 103호",41408,070-7809-9080,10:00~23:00,N,Y,Y,N,Y,Y,13214,OPEN,35.9520264,128.583185
571,대구,대구동서변,대구 북구 호국로 219,702894,053-952-5113,10:00~23:30,N,Y,Y,N,N,Y,11787,OPEN,35.921342,128.598803
572,대구,대구동성로,대구 중구 동성로 39,41937,053-600-1100,24시간,Y,Y,Y,N,N,N,11967,OPEN,35.870458,128.595322
573,대구,대구동호D/T,대구 동구 안심로 288,701849,053-965-8955,09:00~23:30,N,Y,Y,N,Y,Y,12128,OPEN,35.865722,128.716228
574,대구,대구만촌,대구 수성구 달구벌대로 대구 수성구 달구벌대로 2616,42068,053-743-7484,10:00~22:00,N,Y,Y,N,N,Y,11693,OPEN,35.8575236,128.648287
575,대구,대구방촌,대구 동구 화랑로 409,701804,053-981-9700,10:00~23:00,N,Y,Y,N,Y,Y,11773,OPEN,35.876874,128.668841
576,대구,대구복현,대구 북구 검단로 8,702833,053-383-3651,10:00~01:30,N,Y,Y,N,Y,Y,11701,OPEN,35.897938,128.615597
577,대구,대구사월역,대구 수성구 달구벌대로 3280,706959,053-792-3111,09:00~22:00,N,Y,Y,N,N,Y,11835,OPEN,35.836913,128.714731
578,대구,대구삼덕,대구 중구 동덕로 125,41940,053-253-2299,09:00~01:00,N,Y,Y,N,N,Y,12949,OPEN,35.8658853,128.603037
579,대구,대구상인,대구 달서구 월배로 250,42808,053-642-0825,08:00~23:00,N,Y,Y,N,N,Y,11687,OPEN,35.8190786,128.54039
580,대구,대구서부정류장,대구 달서구 구마로 260,704820,053-623-1200,10:00~01:30,N,Y,Y,N,N,Y,11838,OPEN,35.837153,128.556336
581,대구,대구서성네거리,대구 중구 서성로 33,41932,053-427-4847,09:00~22:00,N,Y,Y,N,N,N,12934,OPEN,35.869704,128.587018
582,대구,대구서재,대구 달성군 다사읍 서재본길 4-1,42923,053-591-8222,10:00~22:00,N,Y,Y,N,Y,Y,11837,OPEN,35.872193,128.49659
583,대구,대구성당D/T,대구 달서구 구마로 209,42681,053-656-9801,24시간,Y,Y,Y,N,Y,Y,13054,OPEN,35.8375373,128.550663
584,대구,대구세천,대구 달성군 다사읍 세천남로 1581-6,42930,053-582-0116,09:00~22:00,N,Y,Y,N,Y,N,12718,OPEN,35.874361,128.476398
585,대구,대구수성구청,대구 수성구 범어로 89,42087,053-744-6678,10:30~22:00,N,Y,Y,N,Y,Y,11840,OPEN,35.8574708,128.635656
586,대구,대구스타디움,대구 수성구 유니버시아드로 140,706130,053-222-6222,10:30~21:00,N,Y,Y,N,Y,Y,12111,OPEN,35.8306656,128.688863
587,대구,대구신당,대구 달서구 계대동문로 24-1,704922,053-591-2222,10:00~22:00,N,Y,Y,N,N,Y,11738,OPEN,35.855318,128.494959
588,대구,대구신암,대구 동구 신암로 102-1,701818,053-952-4326,10:00~23:00,N,Y,Y,N,N,Y,11689,OPEN,35.879758,128.610976
589,대구,대구신월성,"대구 달서구 조암로 9 1층 107,108호",42758,053-710-8887,10:00~24:00,N,Y,Y,N,N,N,13298,OPEN,35.8253897,128.528849
590,대구,대구아양교,대구 동구 아양로 240,701841,053-955-5216,10:00~22:30,N,Y,Y,N,N,Y,11831,OPEN,35.886689,128.639374
591,대구,대구안지랑,대구 남구 대명로 160-2,705805,053-629-8484,09:00~24:00,N,Y,Y,N,N,N,11767,OPEN,35.838903,128.574978
592,대구,대구연경,대구 동구 동화천로 70길 39,41003,053-314-2000,09:30~23:00,N,Y,Y,N,Y,Y,13001,OPEN,35.9424949,128.630158
593,대구,대구옥포,대구 달성군 옥포면 돌미상업로 6,42974,053-614-4422,10:00~22:00,N,Y,Y,N,N,N,12954,OPEN,35.781631,128.442601
594,대구,대구용산,대구 달서구 평리로 50,704936,053-521-6633,09:00~23:00,N,Y,Y,N,N,Y,11725,OPEN,35.858281,128.530268
595,대구,대구월드컵대로,대구 수성구 유니버시아드로 338(욱수동 121),706180,053-793-4846,09:00~22:00,N,Y,Y,N,Y,Y,12547,OPEN,35.829053,128.707261
596,대구,대구율하중앙,대구 동구 안심로22길 40-5,41106,053-961-7474,09:00~22:00,N,Y,Y,N,Y,N,12659,OPEN,35.863455,128.694837
597,대구,대구이시아폴리스,대구 동구 봉무동 1551 1동 104호,41026,053-259-7145,10:00~22:00,N,Y,Y,N,Y,Y,13274,OPEN,35.9212781,128.639748
598,대구,대구장기,대구 달서구 장기로 264,42687,053-635-6060,10:00~22:00,N,Y,Y,N,Y,Y,13014,OPEN,35.8438192,128.531604
599,대구,대구중동,대구 수성구 명덕로 384 1층,42131,053-767-4849,10:00~22:00,N,Y,Y,N,Y,N,13190,OPEN,35.854336,128.612224
600,대구,대구지산,대구 수성구 지범로 201,706813,053-783-6291,09:00~22:00,N,Y,Y,N,Y,Y,11700,OPEN,35.82051433,128.641176973
601,대구,대구청구네거리,대구 수성구 범어동 1109,706010,053-751-4847,10:00~22:00,N,Y,Y,N,N,N,12433,OPEN,35.867591,128.61859
602,대구,대구칠곡구암,대구 북구 학정로 440,702807,053-323-8585,09:00~02:00,N,Y,Y,N,N,Y,11782,OPEN,35.943739,128.564245
603,대구,대구칠곡매천,대구 북구 학정로 40,702866,053-324-9955,09:00~24:00,N,Y,Y,N,Y,Y,11799,OPEN,35.913271,128.547171
604,대구,대구칠곡운암,대구 북구 구암동 649-2 1층 상가,41463,053-721-8961,10:00~24:00,N,Y,Y,N,N,N,13278,OPEN,35.9315921,128.556031
605,대구,대구침산,대구 북구 침산로 170-1,41560,053-351-9166,10:00~24:00,N,Y,Y,N,N,N,13006,OPEN,35.8914132,128.59024
606,대구,대구퀸스로드,대구 서구 평리로35길 18-8,703832,053-287-2828,10:00~22:00,N,Y,Y,N,Y,Y,11780,OPEN,35.861404,128.544314
607,대구,대구평리,대구 서구 국채보상로 246,703846,053-566-8100,10:00~22:00,N,Y,Y,N,N,Y,11731,OPEN,35.870707,128.557825
608,대구,대구화원,대구 달성군 화원읍 사문진로 446 1,711835,053-644-6900,09:00~22:00,N,Y,Y,N,N,Y,11734,OPEN,35.8035393,128.497113
609,대구,대구황금네거리,대구 수성구 청수로 117,42149,053-768-4847,09:00~01:00,N,Y,Y,N,Y,Y,12933,OPEN,35.8405,128.621
610,대구,대구효목,대구 수성구 화랑로 116,706803,053-744-1758,09:00~23:00,N,Y,Y,N,Y,Y,11699,OPEN,35.872964,128.639659
611,대구,동대구,대구 동구 동부로 30길 7(신세계백화점 맞은편),701828,053-755-5561,09:00~02:00,N,Y,Y,N,N,Y,11691,OPEN,35.8764193,128.629191
612,대구,명덕네거리,대구 중구 남산동 2110-8,700440,053-431-2204,08:30~23:00,N,Y,Y,N,Y,Y,12515,OPEN,35.857267,128.590012
613,대구,북비산,대구 서구 달서로 182,41794,053-556-5454,10:00~24:00,N,Y,Y,N,N,Y,11740,OPEN,35.879339,128.571942
614,대구,영대병원,대구 남구 대명로 313,705801,053-655-3300,10:00~03:00,N,Y,Y,N,N,Y,11722,OPEN,35.845252,128.589872
615,대구,팔달시장,대구 북구 팔달로 145,702816,053-351-5864,10:00~22:00,N,Y,Y,N,Y,Y,11720,CLOSING,35.889478,128.565971
616,대구,현풍테크노폴리스,대구 달성군 현풍읍 테크노대로 61 롯데리아 현풍테크노폴리스,43017,053-611-8810,10:00~22:00,N,Y,Y,N,Y,Y,12677,OPEN,35.6895593,128.453723
617,대구,홈플러스칠곡,대구 북구 동암로12길 8,41422,053-324-9990,10:00~22:00,N,N,Y,N,Y,N,12963,OPEN,35.9448667,128.555958
618,인천,검단신도시,"인천 서구 이음대로 388 제1층 제106호 ~ 제108호(원당동, 검단에이비엠타워) 3개",22866,032-267-4483,07:00~01:00,N,Y,Y,N,Y,N,13145,OPEN,37.5930541,126.712681
619,인천,공항신도시,"인천 중구 영종대로 106, 1층 101호,102호",22371,032-747-0054,09:00~23:00,N,Y,Y,N,N,Y,12041,OPEN,37.4948436,126.490879
620,인천,구월아시아드,인천 남동구 인하로 563,21581,032-465-1602,09:00~24:00,N,Y,Y,N,N,Y,12650,OPEN,37.44301,126.709552
621,인천,동암남부,인천 부평구 동암남로 5,403849,032-441-3900,10:00~23:00,N,Y,Y,N,N,Y,11336,OPEN,37.471092,126.704118
622,인천,동인천역전,인천 중구 참외전로 122(인현동),400180,032-762-5700,09:30~22:30,N,Y,Y,N,N,Y,11333,OPEN,37.475352,126.630901
623,인천,롯데마인천삼산B1,인천 부평구 길주로623-0,403090,032-363-2030,10:00~22:00,N,Y,Y,N,Y,Y,11406,OPEN,37.507885,126.732043
624,인천,롯데마트부평,인천 부평구 마장로 296,21362,032-362-1568,10:00~21:00,N,N,Y,N,Y,N,13059,OPEN,37.5049699,126.704086
625,인천,부평,인천 부평구 경원대로 1399,403821,032-501-1088,24시간,Y,Y,Y,N,N,N,12086,OPEN,37.491585,126.724664
626,인천,부평시장역,인천 부평구 부평동 202-1 1층,21390,032-362-0207,08:00~02:00,N,Y,Y,N,Y,Y,13170,OPEN,37.4977895,126.722763
627,인천,송도달빛공원,인천 연수구 송도동 29-1번지(아트센터대로 169번길 100),406840,032-858-9028,10:00~23:00,N,Y,Y,N,Y,Y,13040,OPEN,37.405485,126.629122
628,인천,송도랜드마크시티,인천 연수구 랜드마크로 68,22018,032-851-1400,10:00~22:00,N,Y,Y,N,Y,N,13030,CLOSING,37.4155182,126.619369
629,인천,송도센트럴파크,"인천 연수구 센트럴로 160, 130호",406840,032-858-6600,09:00~22:00,N,Y,Y,N,Y,Y,12408,OPEN,37.3925744,126.644013
630,인천,신검단중앙역,"인천 서구 고산후로 222 1층 112~114호 (불로동,푸리마더타워)",22888,032-715-7325,10:00~22:00,N,Y,Y,N,Y,Y,13355,OPEN,37.603477,126.698913
631,인천,인천가정,인천 서구 염곡로498번길 18,22731,032-569-5535,10:00~22:00,N,Y,Y,N,Y,Y,12882,OPEN,37.527896,126.670018
632,인천,인천가좌,인천 서구 원적로 85,404809,032-574-4998,10:00~22:00,N,Y,Y,N,Y,Y,11403,OPEN,37.494603,126.681372
633,인천,인천간석,인천 남동구 석산로 11 1층 일부호(간석동),21506,032-432-3200,09:30~01:30,N,Y,Y,N,N,N,11453,OPEN,37.463852,126.694969
634,인천,인천갈산,인천 부평구 평천로 324,403801,032-527-0853,09:00~22:00,N,Y,Y,N,N,Y,12259,OPEN,37.517547,126.726276
635,인천,인천강화,인천 강화군 강화읍 강화대로 419,417807,032-934-1233,09:00~21:30,N,Y,Y,N,N,Y,11322,OPEN,37.747657,126.484197
636,인천,인천검단,인천 서구 왕길동 639-4,404290,032-569-0047,09:00~23:30,N,Y,Y,N,Y,Y,12390,OPEN,37.6019043,126.656558
637,인천,인천검암,인천 서구 승학로 505,404844,032-566-7009,09:00~01:00,N,Y,Y,N,N,N,11459,OPEN,37.565531,126.675778
638,인천,인천검암한들,"인천 서구 한중로 12 1층(102,103호),2층(202호)",22687,032-721-4066,10:00~22:00,N,Y,Y,N,N,Y,13339,OPEN,37.577973,126.67381
639,인천,인천계산,인천 계양구 경명대로 1049(계산동),407850,032-543-3300,09:00~01:00,N,Y,Y,N,Y,Y,11256,OPEN,37.543895,126.723435
640,인천,인천계양,인천 계양구 용종로 2 계산프라자 1층,407813,032-541-2580,09:00~22:00,N,Y,Y,N,Y,Y,11283,OPEN,37.534096,126.741414
641,인천,인천구월,인천 남동구 구월로 270,405839,032-468-2785,08:00~23:00,N,Y,Y,N,N,N,11289,OPEN,37.4555632,126.720523
642,인천,인천남동공단,인천 남동구 논현로 40 1층,405825,032-431-3305,09:00~23:00,N,Y,Y,N,Y,N,11446,OPEN,37.402057,126.711051
643,인천,인천남동구청,인천 남동구 장승남로 54,405868,032-461-5417,09:00~23:30,N,Y,Y,N,N,N,11309,OPEN,37.443176,126.738293
644,인천,인천논현,인천 남동구 논고개로123번길17,405825,032-429-6866,09:00~23:00,N,Y,Y,N,Y,Y,11426,OPEN,37.401724,126.722928
645,인천,인천당하,인천 서구 완정로 18,404820,032-564-8062,09:00~22:00,N,Y,Y,N,Y,Y,11372,OPEN,37.5951819,126.671977
646,인천,인천도화,인천 미추홀구 숙골로 100,22114,032-868-7911,10:00~22:00,N,Y,Y,N,N,N,12890,OPEN,37.471233,126.662853
647,인천,인천동양,인천 계양구 동양로111,407340,032-546-9266,09:00~22:00,N,Y,Y,N,Y,Y,12282,OPEN,37.559033,126.757244
648,인천,인천동춘,인천 연수구 앵고개로 246번길 33,406802,032-816-2772,09:00~22:00,N,Y,Y,N,N,Y,12372,OPEN,37.407229,126.670833
649,인천,인천루원시티,"인천 서구 서곶로 50 루원시티 대성베르힐 더 센트로 상가 E103,104호",22776,070-4035-2085,10:00~22:00,N,Y,Y,N,Y,Y,13271,OPEN,37.5228736,126.677803
650,인천,인천만수,인천 남동구 만수로47 만수메디칼 빌딩105호,405856,032-463-3111,08:00~23:00,N,Y,Y,N,N,N,11398,OPEN,37.460643,126.733568
651,인천,인천백운,인천 부평구 경원대로1240번길,403839,032-519-9300,09:00~23:00,N,Y,Y,N,N,Y,11273,OPEN,37.487301,126.708595
652,인천,인천병방,인천 계양구 장제로 907,407320,032-554-0400,09:00~01:00,N,Y,Y,N,N,Y,11291,OPEN,37.547649,126.740515
653,인천,인천부개,인천 부평구 길주남로 155,403815,032-362-1515,09:00~23:00,N,Y,Y,N,N,Y,11296,OPEN,37.503955,126.739005
654,인천,인천부개역,인천 부평구 경인로 1080,403100,032-330-7042,09:00~23:00,N,Y,Y,N,N,Y,12236,OPEN,37.486122,126.739708
655,인천,인천불로,인천 서구 검단로 779 1층,22620,032-567-6600,10:00~22:00,N,Y,Y,N,N,Y,12409,OPEN,37.6146812,126.685925
656,인천,인천서구,인천 서구 가정로 361,22782,032-578-5968,09:00~22:00,N,Y,Y,N,N,Y,12773,OPEN,37.517664,126.673134
657,인천,인천서창,인천 남동구 서창동 인천광역시 남동구 서창남순환로 2,405260,032-463-0272,09:00~22:40,N,Y,Y,N,Y,Y,12464,OPEN,37.42449,126.750265
658,인천,인천석남,"인천 서구 거북로 87, 1층",404827,032-579-8060,09:00~22:00,N,Y,Y,N,N,N,11395,OPEN,37.503362,126.671619
659,인천,인천석바위,인천 미추홀구 경원대로 848,22144,032-432-7555,09:00~22:00,N,Y,Y,N,N,Y,12235,OPEN,37.458404,126.689819
660,인천,인천소래포구역,인천 남동구 소래역로 50. 1층 101호 102호,429834,032-434-6288,10:00~22:00,N,Y,Y,N,Y,Y,12356,OPEN,37.401545,126.734212
661,인천,인천송도,인천 연수구 신송로 122,406840,032-858-1777,09:00~23:00,N,Y,Y,N,Y,Y,11436,OPEN,37.395874,126.652464
662,인천,인천시티오씨엘,인천 미추홀구 학익로80번길 11 B101 ~105호,22194,032-874-1003,09:00~22:00,N,Y,Y,N,N,N,13344,OPEN,37.440224,126.646394
663,인천,인천신기,인천 미추홀구 인하로 287,22227,032-435-3388,09:00~23:00,N,Y,Y,N,N,N,11279,OPEN,37.448213,126.67997
664,인천,인천연수,인천 연수구 샘말로 55,21929,032-815-7888,09:00~22:00,N,Y,Y,N,N,Y,11307,OPEN,37.41374,126.679492
665,인천,인천연희D/T,인천 서구 서곶로 289,404833,032-561-1695,24시간,Y,Y,Y,N,Y,N,11077,OPEN,37.543298,126.676488
666,인천,인천영종하늘도시,인천 중구 하늘중앙로195번길 하늘중앙로 195번길 14,22377,032-746-7772,09:00~22:00,N,Y,Y,N,N,N,12504,CLOSING,37.489329,126.5608
667,인천,인천옥련,인천 연수구 독배로 40번길,406824,032-834-2900,09:00~22:00,N,Y,Y,N,N,Y,11295,OPEN,37.424625,126.647053
668,인천,인천올리브,인천 남동구 남동대로 880,405803,032-439-3400,10:00~23:00,N,Y,Y,N,Y,Y,11439,OPEN,37.4609409,126.70885
669,인천,인천왕길역,인천 서구 봉화로 49,22652,032-568-0122,09:00~21:00,N,Y,Y,N,Y,Y,13027,OPEN,37.5976743,126.637124
670,인천,인천용현,인천 미추홀구 낙섬중로 42,22187,032-886-1215,09:00~23:00,N,Y,Y,N,N,Y,11331,OPEN,37.451805,126.637839
671,인천,인천원당,인천 서구 당하동 원당대로876,404310,032-568-8064,09:00~23:00,N,Y,Y,N,Y,Y,11379,OPEN,37.593133,126.698812
672,인천,인천작전,인천 계양구 안남로 548,407041,032-541-5005,09:00~01:00,N,Y,Y,N,Y,Y,11327,OPEN,37.531891,126.711164
673,인천,인천청라,인천 서구 인천 서구 청라에메랄드로99,404180,032-623-4467,09:00~22:00,N,Y,Y,N,Y,N,12120,OPEN,37.5336883,126.655714
674,인천,인천청라호수공원,인천 서구 솔빛로 88,404170,032-563-9400,09:00~22:00,N,Y,Y,N,N,N,12452,OPEN,37.525554,126.630692
675,인천,인천청천,인천 부평구 마장로 396,430030,032-528-0852,08:00~01:00,N,Y,Y,N,N,Y,11345,OPEN,37.5133224,126.704178
676,인천,인천학산,인천 미추홀구 한나루로 389,22202,032-873-4264,09:00~23:00,N,Y,Y,N,N,N,12636,OPEN,37.442655,126.663662
677,인천,인천학익,인천 미추홀구 매소홀로 466,22223,032-873-4115,09:00~23:00,N,Y,Y,N,N,Y,11317,OPEN,37.439349,126.673577
678,인천,인천허브D/I,인천 중구 영종대로 283,400340,032-752-3646,08:30~22:00,N,Y,Y,N,Y,N,12285,OPEN,37.485641,126.505155
679,인천,제물포,인천 미추홀구 경인로 124,22164,032-882-7919,09:30~22:30,N,Y,Y,N,N,Y,11271,OPEN,37.465968,126.656593
680,인천,주안,인천 미추홀구 주안로 86,22136,032-868-9512,09:30~22:00,N,N,Y,N,N,Y,13070,CLOSING,37.4643893,126.680148
681,인천,주안고려,인천 미추홀구 미추홀대로 743,22136,032-435-2221,09:00~23:30,N,Y,Y,N,N,Y,11292,OPEN,37.463684,126.680021
682,인천,홈플러스송도,인천 연수구 송도국제대로 -,21999,032-814-0815,10:00~21:30,N,Y,Y,N,Y,N,12639,OPEN,37.3802,126.656337
683,인천,홈플러스인천가좌,인천 서구 가정로 151번길 11,404809,032-576-4222,10:00~21:40,N,Y,Y,N,Y,Y,12243,OPEN,37.497576,126.67069
